datum,ID,zamestnanec,pocet_transakci,transakce_za_hod,SOS_sec,AGC,smena_zacatek,smena_konec,trvani_hodin,log_transakce_za_hod,log_agc,dow,cluster,anomalie,hodina,casovy_usek
2025-10-01,3257,#22,14.0,4.666666666666667,32.0,111.11,2025-10-01 03:00:00,2025-10-01 06:00:00,3.0,1.7346010553881064,4.719480532165502,2,0,False,3,2–6
2025-10-02,3266,#15,30.0,7.5,29.0,127.2,2025-10-02 14:00:00,2025-10-02 18:00:00,4.0,2.1400661634962708,4.853591544486569,3,2,False,14,12–15
2025-10-02,3267,#20,12.0,3.0,29.0,103.88,2025-10-02 18:00:00,2025-10-02 22:00:00,4.0,1.3862943611198906,4.652816839455444,3,0,False,18,18–22
2025-10-02,3268,#21,28.0,3.5,46.0,167.01,2025-10-02 07:00:00,2025-10-02 15:00:00,8.0,1.5040773967762742,5.124023501441311,3,1,False,7,6–9
2025-10-02,3269,#23,37.0,5.285714285714286,30.0,253.56,2025-10-02 00:00:00,2025-10-02 07:00:00,7.0,1.838279484862948,5.5395365645894765,3,1,False,0,22–2
2025-10-03,3277,#20,71.0,7.888888888888889,36.0,179.93,2025-10-03 14:00:00,2025-10-03 23:00:00,9.0,2.184802057337662,5.198110216131005,4,2,False,14,12–15
2025-10-03,3278,#21,23.0,3.2857142857142856,37.0,160.8,2025-10-03 08:00:00,2025-10-03 15:00:00,7.0,1.455287232606842,5.086361004624392,4,1,False,8,6–9
2025-10-03,3279,#23,16.0,3.2,32.0,173.26,2025-10-03 03:00:00,2025-10-03 08:00:00,5.0,1.4350845252893227,5.160548436803141,4,1,False,3,2–6
2025-10-03,3280,#29,33.0,8.25,30.0,146.91,2025-10-03 00:00:00,2025-10-03 04:00:00,4.0,2.224623551524334,4.996603980683279,4,2,False,0,22–2
2025-10-04,3290,#4,25.0,4.166666666666667,47.0,141.59,2025-10-04 10:00:00,2025-10-04 16:00:00,6.0,1.642227735257091,4.959973379294028,5,1,False,10,9–12
2025-10-04,3288,#23,39.0,5.571428571428571,34.0,156.59,2025-10-04 15:00:00,2025-10-04 22:00:00,7.0,1.8827312474337816,5.05999672363398,5,2,False,15,15–18
2025-10-04,3289,#29,41.0,5.125,24.0,212.73,2025-10-04 00:00:00,2025-10-04 08:00:00,8.0,1.8123787564307907,5.364713536187719,5,2,False,0,22–2
2025-10-05,3300,#4,60.0,6.0,35.0,175.98,2025-10-05 12:00:00,2025-10-05 22:00:00,10.0,1.9459101490553128,5.176036731839204,6,2,False,12,12–15
2025-10-05,3297,#23,25.0,6.25,20.0,203.67,2025-10-05 00:00:00,2025-10-05 04:00:00,4.0,1.9810014688665836,5.321398925991358,6,2,False,0,22–2
2025-10-05,3298,#24,11.0,2.75,27.0,120.39,2025-10-05 08:00:00,2025-10-05 12:00:00,4.0,1.3217558399823195,4.799008502909713,6,0,False,8,6–9
2025-10-05,3299,#29,37.0,7.4,27.0,284.46,2025-10-05 03:00:00,2025-10-05 08:00:00,5.0,2.128231705849268,5.654101914201623,6,2,False,3,2–6
2025-10-06,3308,#20,30.0,4.285714285714286,39.0,147.94,2025-10-06 15:00:00,2025-10-06 22:00:00,7.0,1.6650077635889111,5.003543540282499,0,1,False,15,15–18
2025-10-06,3309,#21,24.0,4.0,23.0,135.73,2025-10-06 09:00:00,2025-10-06 15:00:00,6.0,1.6094379124341005,4.91800817832099,0,0,False,9,9–12
2025-10-06,3311,#23,26.0,3.7142857142857135,30.0,176.31,2025-10-06 00:00:00,2025-10-06 07:00:00,7.0,1.550597412411167,5.177899613068897,0,0,False,0,22–2
2025-10-07,3322,#2,36.0,5.142857142857143,31.0,151.77,2025-10-07 16:00:00,2025-10-07 23:00:00,7.0,1.8152899666382487,5.028933522377631,1,2,False,16,15–18
2025-10-07,3319,#21,38.0,4.222222222222222,39.0,166.93,2025-10-07 08:00:00,2025-10-07 17:00:00,9.0,1.652923024373839,5.123547225906917,1,1,False,8,6–9
2025-10-07,3320,#23,25.0,5.0,27.0,179.68,2025-10-07 00:00:00,2025-10-07 05:00:00,5.0,1.791759469228055,5.196727510786404,1,2,False,0,22–2
2025-10-08,3334,#2,25.0,4.166666666666667,37.0,158.72,2025-10-08 16:00:00,2025-10-08 22:00:00,6.0,1.642227735257091,5.07342228219502,2,1,False,16,15–18
2025-10-08,3330,#21,48.0,6.857142857142857,31.0,146.78,2025-10-08 08:00:00,2025-10-08 15:00:00,7.0,2.0614230361771577,4.995724681360501,2,2,False,8,6–9
2025-10-08,3332,#25,15.0,5.0,25.0,112.7,2025-10-08 14:00:00,2025-10-08 17:00:00,3.0,1.791759469228055,4.73356340075649,2,0,False,14,12–15
2025-10-08,3333,#29,28.0,7.0,26.0,209.07,2025-10-08 00:00:00,2025-10-08 04:00:00,4.0,2.079441541679836,5.347440808507589,2,2,False,0,22–2
2025-10-09,3342,#15,43.0,6.142857142857143,25.0,137.94,2025-10-09 14:00:00,2025-10-09 21:00:00,7.0,1.9661128563728327,4.934042185264735,3,2,False,14,12–15
2025-10-09,3344,#21,37.0,5.285714285714286,42.0,204.13,2025-10-09 08:00:00,2025-10-09 15:00:00,7.0,1.838279484862948,5.323643924494045,3,1,False,8,6–9
2025-10-09,3345,#29,40.0,5.0,34.0,239.58,2025-10-09 00:00:00,2025-10-09 08:00:00,8.0,1.791759469228055,5.483052674565927,3,1,False,0,22–2
2025-10-10,3353,#12,39.0,6.5,52.0,142.54,2025-10-10 15:00:00,2025-10-10 21:00:00,6.0,2.0149030205422647,4.966613742001925,4,1,False,15,15–18
2025-10-10,3354,#20,27.0,6.75,40.0,215.71,2025-10-10 00:00:00,2025-10-10 04:00:00,4.0,2.0476928433652555,5.37856005422424,4,1,False,0,22–2
2025-10-10,3355,#21,47.0,5.875,33.0,158.78,2025-10-10 08:00:00,2025-10-10 16:00:00,8.0,1.927891643552635,5.073797869053896,4,2,False,8,6–9
2025-10-10,3356,#29,14.0,4.666666666666667,23.0,135.25,2025-10-10 03:00:00,2025-10-10 06:00:00,3.0,1.7346010553881064,4.914491433543353,4,0,False,3,2–6
2025-10-11,3368,#4,47.0,7.833333333333333,31.0,128.75,2025-10-11 15:00:00,2025-10-11 21:00:00,6.0,2.178532444324067,4.865609522045998,5,2,False,15,15–18
2025-10-11,3369,#8,18.0,6.0,39.0,358.08,2025-10-11 21:00:00,2025-10-12 00:00:00,3.0,1.9459101490553128,5.883545204888487,5,1,False,21,18–22
2025-10-11,3364,#14,37.0,6.166666666666667,49.0,188.98,2025-10-11 09:00:00,2025-10-11 15:00:00,6.0,1.9694406464655076,5.246918803462036,5,1,False,9,9–12
2025-10-11,3365,#20,32.0,8.0,32.0,151.39,2025-10-11 03:00:00,2025-10-11 07:00:00,4.0,2.19722457733622,5.026443024301769,5,2,False,3,2–6
2025-10-12,3378,#4,62.0,5.636363636363637,33.0,137.27,2025-10-12 11:00:00,2025-10-12 22:00:00,11.0,1.8925641683500207,4.929208295400526,6,2,False,11,9–12
2025-10-12,3379,#8,28.0,7.0,27.0,110.95,2025-10-12 03:00:00,2025-10-12 07:00:00,4.0,2.079441541679836,4.718052343044764,6,2,False,3,2–6
2025-10-12,3376,#20,30.0,7.5,30.0,214.6,2025-10-12 00:00:00,2025-10-12 04:00:00,4.0,2.1400661634962708,5.3734248390348425,6,2,False,0,22–2
2025-10-12,3377,#25,14.0,1.4,20.0,168.7,2025-10-12 06:00:00,2025-10-12 16:00:00,10.0,0.8754687373538999,5.134032172240181,6,0,True,6,6–9
2025-10-13,3390,#2,34.0,5.666666666666667,30.0,119.52,2025-10-13 16:00:00,2025-10-13 22:00:00,6.0,1.8971199848858813,4.791815714262101,0,0,False,16,15–18
2025-10-13,3391,#7,12.0,6.0,22.0,129.36,2025-10-13 15:00:00,2025-10-13 17:00:00,2.0,1.9459101490553128,4.870299853969361,0,2,False,15,15–18
2025-10-13,3388,#20,22.0,3.6666666666666665,36.0,221.91,2025-10-13 00:00:00,2025-10-13 06:00:00,6.0,1.5404450409471488,5.406768102552841,0,1,False,0,22–2
2025-10-13,3389,#21,35.0,5.0,22.0,150.81,2025-10-13 08:00:00,2025-10-13 15:00:00,7.0,1.791759469228055,5.022629738944624,0,0,False,8,6–9
2025-10-14,3402,#8,19.0,4.75,27.0,110.29,2025-10-14 00:00:00,2025-10-14 04:00:00,4.0,1.749199854809259,4.712139406985334,1,0,False,0,22–2
2025-10-14,3399,#21,44.0,6.285714285714286,34.0,159.99,2025-10-14 09:00:00,2025-10-14 16:00:00,7.0,1.9859154836690125,5.081342251254203,1,2,False,9,9–12
2025-10-14,3401,#23,21.0,3.0,32.0,179.7,2025-10-14 16:00:00,2025-10-14 23:00:00,7.0,1.3862943611198906,5.196838197598183,1,1,False,16,15–18
2025-10-15,3414,#8,37.0,5.285714285714286,30.0,230.96,2025-10-15 00:00:00,2025-10-15 07:00:00,7.0,1.838279484862948,5.44656494300824,2,1,False,0,22–2
2025-10-15,3409,#14,40.0,5.714285714285714,37.0,120.01,2025-10-15 16:00:00,2025-10-15 23:00:00,7.0,1.9042374526547452,4.7958731868099616,2,2,False,16,15–18
2025-10-15,3411,#17,11.0,11.0,37.0,204.27,2025-10-15 15:00:00,2025-10-15 16:00:00,1.0,2.4849066497880004,5.324326185729087,2,2,False,15,15–18
2025-10-15,3412,#21,26.0,3.7142857142857135,38.0,166.97,2025-10-15 08:00:00,2025-10-15 15:00:00,7.0,1.550597412411167,5.123785392028911,2,1,False,8,6–9
2025-10-16,3424,#8,34.0,5.666666666666667,37.0,164.61,2025-10-16 00:00:00,2025-10-16 06:00:00,6.0,1.8971199848858813,5.1096356266014,3,1,False,0,22–2
2025-10-16,3421,#17,51.0,6.375,33.0,133.04,2025-10-16 15:00:00,2025-10-16 23:00:00,8.0,1.9980959022258835,4.89813826286911,3,2,False,15,15–18
2025-10-16,3422,#20,31.0,4.428571428571429,25.0,126.9,2025-10-16 08:00:00,2025-10-16 15:00:00,7.0,1.6916760106710726,4.851248708584797,3,0,False,8,6–9
2025-10-17,3437,#8,15.0,3.75,29.0,179.94,2025-10-17 03:00:00,2025-10-17 07:00:00,4.0,1.55814461804655,5.198165484597595,4,0,False,3,2–6
2025-10-17,3432,#20,55.0,9.166666666666666,32.0,140.67,2025-10-17 16:00:00,2025-10-17 22:00:00,6.0,2.319114394945256,4.95350040939126,4,2,False,16,15–18
2025-10-17,3433,#21,36.0,4.5,33.0,154.77,2025-10-17 08:00:00,2025-10-17 16:00:00,8.0,1.7047480922384253,5.048380560338515,4,2,False,8,6–9
2025-10-17,3435,#23,30.0,7.5,19.0,178.81,2025-10-17 00:00:00,2025-10-17 04:00:00,4.0,2.1400661634962708,5.191900737843547,4,2,False,0,22–2
2025-10-17,3434,#22,13.0,2.6,34.0,144.81,2025-10-17 18:00:00,2025-10-17 23:00:00,5.0,1.2809338454620645,4.982304404328194,4,0,False,18,18–22
2025-10-18,3449,#4,78.0,8.666666666666666,34.0,157.2,2025-10-18 14:00:00,2025-10-18 23:00:00,9.0,2.268683541318364,5.063860055333554,5,2,False,14,12–15
2025-10-18,3445,#14,32.0,5.333333333333333,39.0,204.42,2025-10-18 08:00:00,2025-10-18 14:00:00,6.0,1.8458266904983307,5.325056663737659,5,1,False,8,6–9
2025-10-18,3447,#23,51.0,7.285714285714286,22.0,179.03,2025-10-18 00:00:00,2025-10-18 07:00:00,7.0,2.114532861491106,5.193123503669531,5,2,False,0,22–2
2025-10-19,3460,#4,94.0,8.545454545454545,39.0,162.17,2025-10-19 11:00:00,2025-10-19 22:00:00,11.0,2.256065077359153,5.094792602102979,6,2,False,11,9–12
2025-10-19,3461,#8,28.0,7.0,34.0,163.21,2025-10-19 00:00:00,2025-10-19 04:00:00,4.0,2.079441541679836,5.101146096503746,6,2,False,0,22–2
2025-10-19,3457,#17,11.0,1.5714285714285714,29.0,78.12,2025-10-19 08:00:00,2025-10-19 15:00:00,7.0,0.9444616088408514,4.370965687314457,6,0,True,8,6–9
2025-10-19,3458,#23,18.0,3.6,29.0,151.42,2025-10-19 03:00:00,2025-10-19 08:00:00,5.0,1.5260563034950494,5.026639868237972,6,0,False,3,2–6
2025-10-20,3472,#8,15.0,3.75,38.0,147.8,2025-10-20 03:00:00,2025-10-20 07:00:00,4.0,1.55814461804655,5.002603122398992,0,1,False,3,2–6
2025-10-20,3469,#20,51.0,5.666666666666667,32.0,133.85,2025-10-20 14:00:00,2025-10-20 23:00:00,9.0,1.8971199848858813,4.904163049585739,0,2,False,14,12–15
2025-10-20,3470,#21,33.0,5.5,33.0,162.28,2025-10-20 09:00:00,2025-10-20 15:00:00,6.0,1.8718021769015916,5.095466518501589,0,2,False,9,9–12
2025-10-20,3471,#23,15.0,3.75,21.0,168.51,2025-10-20 00:00:00,2025-10-20 04:00:00,4.0,1.55814461804655,5.132911922130395,0,0,False,0,22–2
2025-10-21,3480,#14,42.0,8.4,42.0,153.12,2025-10-21 16:00:00,2025-10-21 21:00:00,5.0,2.2407096892759584,5.037731519757957,1,2,False,16,15–18
2025-10-21,3481,#23,23.0,7.666666666666667,24.0,148.28,2025-10-21 01:00:00,2025-10-21 04:00:00,3.0,2.159484249353373,5.005823737099034,1,2,False,1,22–2
2025-10-22,3493,#8,17.0,4.25,39.0,159.59,2025-10-22 00:00:00,2025-10-22 04:00:00,4.0,1.6582280766035324,5.078854533073399,2,1,False,0,22–2
2025-10-22,3488,#14,34.0,5.666666666666667,38.0,142.89,2025-10-22 16:00:00,2025-10-22 22:00:00,6.0,1.8971199848858813,4.969049118775327,2,2,False,16,15–18
2025-10-22,3489,#21,28.0,3.111111111111111,31.0,119.45,2025-10-22 08:00:00,2025-10-22 17:00:00,9.0,1.413693335308005,4.79123472906088,2,0,False,8,6–9
2025-10-23,3503,#8,19.0,6.333333333333333,39.0,132.11,2025-10-23 04:00:00,2025-10-23 07:00:00,3.0,1.992430164690206,4.891175854058928,3,2,False,4,2–6
2025-10-23,3500,#20,20.0,3.333333333333333,37.0,192.55,2025-10-23 15:00:00,2025-10-23 21:00:00,6.0,1.4663370687934272,5.265535877023657,3,1,False,15,15–18
2025-10-23,3501,#21,42.0,6.0,32.0,163.57,2025-10-23 08:00:00,2025-10-23 15:00:00,7.0,1.9459101490553128,5.103336011607292,3,2,False,8,6–9
2025-10-23,3502,#23,28.0,9.333333333333334,33.0,236.3,2025-10-23 21:00:00,2025-10-24 00:00:00,3.0,2.3353749158170367,5.469325163441718,3,2,False,21,18–22
2025-10-24,3511,#12,27.0,5.4,56.0,172.34,2025-10-24 16:00:00,2025-10-24 21:00:00,5.0,1.8562979903656265,5.155254983706199,4,1,False,16,15–18
2025-10-24,3512,#20,31.0,10.333333333333334,27.0,194.57,2025-10-24 00:00:00,2025-10-24 03:00:00,3.0,2.427748235948052,5.275918371604558,4,2,False,0,22–2
2025-10-24,3513,#21,42.0,5.25,33.0,162.36,2025-10-24 08:00:00,2025-10-24 16:00:00,8.0,1.8325814637483104,5.095956354416355,4,2,False,8,6–9
2025-10-24,3514,#23,12.0,3.0,37.0,205.19,2025-10-24 03:00:00,2025-10-24 07:00:00,4.0,1.3862943611198906,5.328798073801623,4,1,False,3,2–6
2025-10-25,3526,#4,46.0,7.666666666666667,41.0,148.31,2025-10-25 10:00:00,2025-10-25 16:00:00,6.0,2.159484249353373,5.006024681538572,5,2,False,10,9–12
2025-10-25,3522,#12,39.0,6.5,48.0,176.37,2025-10-25 15:00:00,2025-10-25 21:00:00,6.0,2.0149030205422647,5.178237946217495,5,1,False,15,15–18
2025-10-25,3523,#17,12.0,6.0,20.0,103.15,2025-10-25 21:00:00,2025-10-25 23:00:00,2.0,1.9459101490553128,4.645832167706981,5,0,False,21,18–22
2025-10-25,3524,#20,27.0,6.75,28.0,122.37,2025-10-25 03:00:00,2025-10-25 07:00:00,4.0,2.0476928433652555,4.8151879700833735,5,2,False,3,2–6
2025-10-25,3525,#22,29.0,7.25,50.0,257.42,2025-10-25 00:00:00,2025-10-25 04:00:00,4.0,2.110213200346589,5.554586168294074,5,1,True,0,22–2
2025-10-26,3535,#4,38.0,3.8,41.0,176.35,2025-10-26 08:00:00,2025-10-26 18:00:00,10.0,1.5686159179138452,5.178125181219631,6,1,False,8,6–9
2025-10-26,3536,#8,23.0,5.75,22.0,200.82,2025-10-26 00:00:00,2025-10-26 04:00:00,4.0,1.9095425048844383,5.307376211036383,6,2,False,0,22–2
2025-10-26,3533,#20,17.0,4.25,36.0,120.57,2025-10-26 18:00:00,2025-10-26 22:00:00,4.0,1.6582280766035324,4.800490228567703,6,0,False,18,18–22
2025-10-26,3534,#22,16.0,4.0,48.0,223.96,2025-10-26 03:00:00,2025-10-26 07:00:00,4.0,1.6094379124341005,5.4159226086223,6,1,False,3,2–6
2025-10-27,3544,#20,37.0,3.7,32.0,155.88,2025-10-27 14:00:00,2025-10-28 00:00:00,10.0,1.547562508716013,5.055481181888091,0,0,False,14,12–15
2025-10-27,3545,#21,24.0,4.8,36.0,169.11,2025-10-27 09:00:00,2025-10-27 14:00:00,5.0,1.7578579175523736,5.136445286621491,0,1,False,9,9–12
2025-10-27,3546,#23,21.0,5.25,27.0,129.63,2025-10-27 00:00:00,2025-10-27 04:00:00,4.0,1.8325814637483104,4.872368899498472,0,0,False,0,22–2
2025-10-28,3561,#4,49.0,6.125,42.0,183.81,2025-10-28 14:00:00,2025-10-28 22:00:00,8.0,1.9636097261547143,5.219328270297665,1,1,False,14,12–15
2025-10-28,3558,#20,20.0,10.0,21.0,177.09,2025-10-28 22:00:00,2025-10-29 00:00:00,2.0,2.3978952727983707,5.182289040487914,1,2,False,22,22–2
2025-10-28,3559,#21,12.0,2.4,30.0,139.73,2025-10-28 09:00:00,2025-10-28 14:00:00,5.0,1.2237754316221157,4.946843161008476,1,0,False,9,9–12
2025-10-29,3568,#12,23.0,3.8333333333333335,48.0,214.53,2025-10-29 15:00:00,2025-10-29 21:00:00,6.0,1.575536360758419,5.3731001109917225,2,1,False,15,15–18
2025-10-29,3570,#21,26.0,3.7142857142857135,36.0,148.67,2025-10-29 08:00:00,2025-10-29 15:00:00,7.0,1.550597412411167,5.008432870541055,2,0,False,8,6–9
2025-10-29,3572,#23,18.0,6.0,31.0,211.24,2025-10-29 21:00:00,2025-10-30 00:00:00,3.0,1.9459101490553128,5.357717709829484,2,2,False,21,18–22
2025-10-30,3579,#20,56.0,7.0,31.0,151.61,2025-10-30 14:00:00,2025-10-30 22:00:00,8.0,2.079441541679836,5.027885647502783,3,2,False,14,12–15
2025-10-30,3580,#21,26.0,4.333333333333333,39.0,180.4,2025-10-30 08:00:00,2025-10-30 14:00:00,6.0,1.6739764335716716,5.200704537681037,3,1,False,8,6–9
2025-10-30,3581,#23,34.0,4.857142857142857,25.0,163.5,2025-10-30 00:00:00,2025-10-30 07:00:00,7.0,1.7676619176489945,5.1029105702054265,3,2,False,0,22–2
2025-10-31,3590,#20,37.0,4.625,34.0,147.08,2025-10-31 14:00:00,2025-10-31 22:00:00,8.0,1.727220948090484,4.997752668265242,4,2,False,14,12–15
2025-10-31,3591,#21,22.0,3.6666666666666665,28.0,142.03,2025-10-31 08:00:00,2025-10-31 14:00:00,6.0,1.5404450409471488,4.9630543984668085,4,0,False,8,6–9
2025-10-31,3593,#23,50.0,7.142857142857143,22.0,183.98,2025-10-31 00:00:00,2025-10-31 07:00:00,7.0,2.097141118779237,5.220247711126114,4,2,False,0,22–2
2025-10-31,3592,#22,11.0,1.5714285714285714,27.0,126.7,2025-10-31 16:00:00,2025-10-31 23:00:00,7.0,0.9444616088408514,4.8496837630384935,4,0,False,16,15–18
2025-11-01,3602,#4,51.0,6.375,38.0,144.66,2025-11-01 09:00:00,2025-11-01 17:00:00,8.0,1.9980959022258835,4.981275138789769,5,2,False,9,9–12
2025-11-01,3603,#7,13.0,4.333333333333333,50.0,203.5,2025-11-01 01:00:00,2025-11-01 04:00:00,3.0,1.6739764335716716,5.320567975482857,5,1,False,1,22–2
2025-11-01,3600,#23,33.0,6.6,31.0,180.72,2025-11-01 03:00:00,2025-11-01 08:00:00,5.0,2.028148247292285,5.202467040891203,5,2,False,3,2–6
2025-11-01,3601,#26,68.0,9.714285714285714,27.0,204.07,2025-11-01 17:00:00,2025-11-02 00:00:00,7.0,2.371577964480997,5.323351384267679,5,2,False,17,15–18
2025-11-02,3613,#6,16.0,2.2857142857142856,25.0,90.81,2025-11-02 07:00:00,2025-11-02 14:00:00,7.0,1.1895840668738362,4.519721224155608,6,0,False,7,6–9
2025-11-02,3614,#8,17.0,4.25,21.0,134.05,2025-11-02 03:00:00,2025-11-02 07:00:00,4.0,1.6582280766035324,4.905645080238624,6,0,False,3,2–6
2025-11-02,3611,#23,12.0,3.0,24.0,191.41,2025-11-02 00:00:00,2025-11-02 04:00:00,4.0,1.3862943611198906,5.259628511932925,6,0,False,0,22–2
2025-11-02,3612,#26,39.0,4.875,33.0,161.72,2025-11-02 15:00:00,2025-11-02 23:00:00,8.0,1.770706060030223,5.09203093230025,6,2,False,15,15–18
2025-11-03,3626,#4,44.0,5.5,34.0,155.58,2025-11-03 14:00:00,2025-11-03 22:00:00,8.0,1.8718021769015916,5.053567061479768,0,2,False,14,12–15
2025-11-03,3627,#9,17.0,4.25,22.0,175.52,2025-11-03 00:00:00,2025-11-03 04:00:00,4.0,1.6582280766035324,5.173434184401346,0,0,False,0,22–2
2025-11-03,3623,#21,23.0,4.6,26.0,114.59,2025-11-03 09:00:00,2025-11-03 14:00:00,5.0,1.7227665977411035,4.750049447306176,0,0,False,9,9–12
2025-11-03,3625,#23,13.0,2.6,21.0,164.87,2025-11-03 03:00:00,2025-11-03 08:00:00,5.0,1.2809338454620645,5.111204349017951,0,0,False,3,2–6
2025-11-04,3635,#14,22.0,3.6666666666666665,45.0,178.64,2025-11-04 15:00:00,2025-11-04 21:00:00,6.0,1.5404450409471488,5.190954848219537,1,1,False,15,15–18
2025-11-04,3636,#21,27.0,3.857142857142857,32.0,161.34,2025-11-04 09:00:00,2025-11-04 16:00:00,7.0,1.580450375560848,5.08969290133303,1,0,False,9,9–12
2025-11-04,3637,#23,17.0,4.25,21.0,207.19,2025-11-04 00:00:00,2025-11-04 04:00:00,4.0,1.6582280766035324,5.338451124287682,1,2,False,0,22–2
2025-11-05,3650,#8,17.0,4.25,30.0,187.97,2025-11-05 00:00:00,2025-11-05 04:00:00,4.0,1.6582280766035324,5.241588272301947,2,1,False,0,22–2
2025-11-05,3646,#21,20.0,3.333333333333333,24.0,131.08,2025-11-05 08:00:00,2025-11-05 14:00:00,6.0,1.4663370687934272,4.883407799611873,2,0,False,8,6–9
2025-11-05,3648,#26,31.0,3.4444444444444446,33.0,126.88,2025-11-05 14:00:00,2025-11-05 23:00:00,9.0,1.491654876777717,4.851092324191641,2,0,False,14,12–15
2025-11-06,3663,#8,31.0,5.166666666666667,36.0,202.97,2025-11-06 00:00:00,2025-11-06 06:00:00,6.0,1.8191584434161692,5.317972924206478,3,1,False,0,22–2
2025-11-06,3660,#20,28.0,4.0,25.0,135.37,2025-11-06 15:00:00,2025-11-06 22:00:00,7.0,1.6094379124341005,4.915371779869743,3,0,False,15,15–18
2025-11-06,3661,#21,29.000000000000004,4.142857142857143,37.0,192.54,2025-11-06 08:00:00,2025-11-06 15:00:00,7.0,1.637608789400797,5.265484209452796,3,1,False,8,6–9
2025-11-07,3676,#8,15.0,3.75,55.0,164.93,2025-11-07 03:00:00,2025-11-07 07:00:00,4.0,1.55814461804655,5.111566012674697,4,1,False,3,2–6
2025-11-07,3671,#12,33.0,6.6,61.0,184.6,2025-11-07 16:00:00,2025-11-07 21:00:00,5.0,2.028148247292285,5.2235938203521,4,1,True,16,15–18
2025-11-07,3672,#21,53.0,6.625,35.0,166.87,2025-11-07 08:00:00,2025-11-07 16:00:00,8.0,2.031432322493475,5.123189870334323,4,2,False,8,6–9
2025-11-07,3673,#23,23.0,5.75,23.0,197.05,2025-11-07 00:00:00,2025-11-07 04:00:00,4.0,1.9095425048844383,5.288519524067926,4,2,False,0,22–2
2025-11-08,3686,#6,21.0,2.625,54.0,221.11,2025-11-08 07:00:00,2025-11-08 15:00:00,8.0,1.2878542883066382,5.403172754650417,5,1,True,7,6–9
2025-11-08,3684,#12,70.0,7.777777777777778,42.0,165.02,2025-11-08 12:00:00,2025-11-08 21:00:00,9.0,2.172223275130802,5.112108263026889,5,1,False,12,12–15
2025-11-08,3685,#23,50.0,6.25,27.0,227.62,2025-11-08 00:00:00,2025-11-08 08:00:00,8.0,1.9810014688665836,5.432061236597632,5,2,False,0,22–2
2025-11-09,3695,#4,26.0,5.2,30.0,178.68,2025-11-09 10:00:00,2025-11-09 15:00:00,5.0,1.8245492920510455,5.191177490990133,6,2,False,10,9–12
2025-11-09,3696,#8,12.0,3.0,35.0,200.59,2025-11-09 00:00:00,2025-11-09 04:00:00,4.0,1.3862943611198906,5.306235931792332,6,1,False,0,22–2
2025-11-09,3693,#20,31.0,4.428571428571429,39.0,177.48,2025-11-09 15:00:00,2025-11-09 22:00:00,7.0,1.6916760106710726,5.184476550124277,6,1,False,15,15–18
2025-11-09,3694,#23,15.0,3.75,50.0,148.46,2025-11-09 03:00:00,2025-11-09 07:00:00,4.0,1.55814461804655,5.007028798502144,6,1,False,3,2–6
2025-11-10,3705,#20,46.0,6.571428571428571,47.0,186.14,2025-11-10 15:00:00,2025-11-10 22:00:00,7.0,2.0243817644968085,5.231856999847767,0,1,False,15,15–18
2025-11-10,3706,#21,27.0,3.857142857142857,30.0,129.59,2025-11-10 08:00:00,2025-11-10 15:00:00,7.0,1.580450375560848,4.872062644232316,0,0,False,8,6–9
2025-11-10,3707,#23,29.0,7.25,20.0,187.65,2025-11-10 00:00:00,2025-11-10 04:00:00,4.0,2.110213200346589,5.23989344641032,0,2,False,0,22–2
2025-11-11,3717,#20,37.0,4.625,34.0,143.13,2025-11-11 15:00:00,2025-11-11 23:00:00,8.0,1.727220948090484,4.970715670095012,1,0,False,15,15–18
2025-11-11,3718,#21,35.0,5.0,39.0,179.84,2025-11-11 08:00:00,2025-11-11 15:00:00,7.0,1.791759469228055,5.197612662426405,1,1,False,8,6–9
2025-11-12,3732,#8,14.0,3.5,45.0,124.76,2025-11-12 03:00:00,2025-11-12 07:00:00,4.0,1.5040773967762742,4.834375328680896,2,1,False,3,2–6
2025-11-12,3728,#14,24.0,3.4285714285714284,42.0,221.15,2025-11-12 15:00:00,2025-11-12 22:00:00,7.0,1.4880770554298328,5.403352829381918,2,1,False,15,15–18
2025-11-12,3730,#21,37.0,4.625,30.0,179.03,2025-11-12 08:00:00,2025-11-12 16:00:00,8.0,1.727220948090484,5.193123503669531,2,2,False,8,6–9
2025-11-12,3731,#23,15.0,3.75,18.0,139.69,2025-11-12 00:00:00,2025-11-12 04:00:00,4.0,1.55814461804655,4.946558888389122,2,0,False,0,22–2
2025-11-13,3744,#8,16.0,4.0,43.0,227.63,2025-11-13 00:00:00,2025-11-13 04:00:00,4.0,1.6094379124341005,5.432104976346135,3,1,False,0,22–2
2025-11-13,3740,#20,36.0,5.142857142857143,37.0,180.5,2025-11-13 15:00:00,2025-11-13 22:00:00,7.0,1.8152899666382487,5.201255653704905,3,1,False,15,15–18
2025-11-13,3741,#21,35.0,5.0,38.0,151.03,2025-11-13 08:00:00,2025-11-13 15:00:00,7.0,1.791759469228055,5.024077869792745,3,1,False,8,6–9
2025-11-13,3742,#23,13.0,2.6,28.0,131.28,2025-11-13 03:00:00,2025-11-13 08:00:00,5.0,1.2809338454620645,4.884920888113592,3,0,False,3,2–6
2025-11-14,3754,#8,11.0,3.6666666666666665,41.0,115.51,2025-11-14 04:00:00,2025-11-14 07:00:00,3.0,1.5404450409471488,4.757977106231849,4,0,False,4,2–6
