datum,ID,zamestnanec,pocet_transakci,transakce_za_hod,SOS_sec,AGC,smena_zacatek,smena_konec,trvani_hodin
2025-04-24,1415,KIOSKAPI1  API,547.0,22.791666666666668,10.0,244.11,2025-04-24,2025-04-25,24.0
2025-04-25,1427,KIOSKAPI1  API,667.0,27.791666666666668,9.0,246.26,2025-04-25,2025-04-26,24.0
2025-04-25,1429,WOLT  WOLT,37.0,1.5416666666666667,322.0,428.47,2025-04-25,2025-04-26,24.0
2025-04-26,1439,KIOSKAPI1  API,759.0,31.625,10.0,232.22,2025-04-26,2025-04-27,24.0
2025-04-26,1441,WOLT  WOLT,35.0,1.4583333333333333,357.0,410.33,2025-04-26,2025-04-27,24.0
2025-04-27,1451,KIOSKAPI1  API,569.0,23.708333333333332,10.0,259.23,2025-04-27,2025-04-28,24.0
2025-04-27,1453,WOLT  WOLT,38.0,1.5833333333333333,276.0,364.33,2025-04-27,2025-04-28,24.0
2025-04-28,1464,KIOSKAPI1  API,519.0,21.625,10.0,232.59,2025-04-28,2025-04-29,24.0
2025-04-28,1466,WOLT  WOLT,48.0,2.0,233.0,328.81,2025-04-28,2025-04-29,24.0
2025-04-29,1476,KIOSKAPI1  API,501.0,20.875,21.0,229.99,2025-04-29,2025-04-30,24.0
2025-04-29,1478,WOLT  WOLT,29.0,1.2083333333333333,288.0,401.69,2025-04-29,2025-04-30,24.0
2025-04-30,1489,KIOSKAPI1  API,526.0,21.916666666666668,6.0,220.42,2025-04-30,2025-05-01,24.0
2025-04-30,1491,WOLT  WOLT,37.0,1.5416666666666667,367.0,330.74,2025-04-30,2025-05-01,24.0
2025-05-01,1500,KIOSKAPI1  API,545.0,22.708333333333332,10.0,280.86,2025-05-01,2025-05-02,24.0
2025-05-01,1502,WOLT  WOLT,36.0,1.5,254.0,397.15,2025-05-01,2025-05-02,24.0
2025-05-02,1512,DELIVERY_HERO  DELIVERY,21.0,0.875,232.0,293.58,2025-05-02,2025-05-03,24.0
2025-05-02,1514,KIOSKAPI1  API,776.0,32.333333333333336,10.0,272.29,2025-05-02,2025-05-03,24.0
2025-05-02,1516,WOLT  WOLT,24.0,1.0,209.0,342.45,2025-05-02,2025-05-03,24.0
2025-05-03,1525,KIOSKAPI1  API,666.0,27.75,12.0,261.86,2025-05-03,2025-05-04,24.0
2025-05-03,1527,WOLT  WOLT,27.0,1.125,261.0,424.44,2025-05-03,2025-05-04,24.0
2025-05-04,1536,DELIVERY_HERO  DELIVERY,20.0,0.8333333333333334,159.0,251.34,2025-05-04,2025-05-05,24.0
2025-05-04,1538,KIOSKAPI1  API,523.0,21.791666666666668,9.0,263.32,2025-05-04,2025-05-05,24.0
2025-05-04,1540,WOLT  WOLT,17.0,0.7083333333333334,382.0,331.3,2025-05-04,2025-05-05,24.0
2025-05-05,1550,DELIVERY_HERO  DELIVERY,19.0,0.7916666666666666,215.0,326.79,2025-05-05,2025-05-06,24.0
2025-05-05,1552,KIOSKAPI1  API,462.0,19.25,15.0,214.7,2025-05-05,2025-05-06,24.0
2025-05-05,1554,WOLT  WOLT,48.0,2.0,247.0,416.29,2025-05-05,2025-05-06,24.0
2025-05-06,1563,DELIVERY_HERO  DELIVERY,23.0,0.9583333333333334,330.0,336.57,2025-05-06,2025-05-07,24.0
2025-05-06,1565,KIOSKAPI1  API,481.0,20.041666666666668,12.0,228.92,2025-05-06,2025-05-07,24.0
2025-05-06,1567,WOLT  WOLT,35.0,1.4583333333333333,344.0,349.64,2025-05-06,2025-05-07,24.0
2025-05-07,1577,DELIVERY_HERO  DELIVERY,18.0,0.75,358.0,302.93,2025-05-07,2025-05-08,24.0
2025-05-07,1579,KIOSKAPI1  API,482.0,20.083333333333332,11.0,222.1,2025-05-07,2025-05-08,24.0
2025-05-07,1581,WOLT  WOLT,41.0,1.7083333333333333,295.0,341.18,2025-05-07,2025-05-08,24.0
2025-05-08,1591,DELIVERY_HERO  DELIVERY,22.0,0.9166666666666666,237.0,266.76,2025-05-08,2025-05-09,24.0
2025-05-08,1593,KIOSKAPI1  API,641.0,26.708333333333332,11.0,229.05,2025-05-08,2025-05-09,24.0
2025-05-08,1595,WOLT  WOLT,46.0,1.9166666666666667,198.0,350.56,2025-05-08,2025-05-09,24.0
2025-05-09,1605,DELIVERY_HERO  DELIVERY,23.0,0.9583333333333334,297.0,309.08,2025-05-09,2025-05-10,24.0
2025-05-09,1607,KIOSKAPI1  API,739.0,30.791666666666668,20.0,262.3,2025-05-09,2025-05-10,24.0
2025-05-09,1609,WOLT  WOLT,46.0,1.9166666666666667,316.0,375.72,2025-05-09,2025-05-10,24.0
2025-05-10,1617,DELIVERY_HERO  DELIVERY,17.0,0.7083333333333334,395.0,342.17,2025-05-10,2025-05-11,24.0
2025-05-10,1619,KIOSKAPI1  API,664.0,27.666666666666668,19.0,255.6,2025-05-10,2025-05-11,24.0
2025-05-10,1621,WOLT  WOLT,46.0,1.9166666666666667,231.0,389.17,2025-05-10,2025-05-11,24.0
2025-05-11,1630,DELIVERY_HERO  DELIVERY,19.0,0.7916666666666666,388.0,288.3,2025-05-11,2025-05-12,24.0
2025-05-11,1632,KIOSKAPI1  API,531.0,22.125,9.0,247.06,2025-05-11,2025-05-12,24.0
2025-05-11,1634,WOLT  WOLT,42.0,1.75,246.0,366.84,2025-05-11,2025-05-12,24.0
2025-05-12,1645,KIOSKAPI1  API,417.0,17.375,10.0,215.88,2025-05-12,2025-05-13,24.0
2025-05-12,1647,WOLT  WOLT,53.0,2.2083333333333335,212.0,358.91,2025-05-12,2025-05-13,24.0
2025-05-13,1656,KIOSKAPI1  API,377.0,15.708333333333334,9.0,215.67,2025-05-13,2025-05-14,24.0
2025-05-13,1658,WOLT  WOLT,40.0,1.6666666666666667,297.0,387.57,2025-05-13,2025-05-14,24.0
2025-05-14,1667,KIOSKAPI1  API,403.0,16.791666666666668,14.0,206.5,2025-05-14,2025-05-15,24.0
2025-05-14,1669,WOLT  WOLT,38.0,1.5833333333333333,254.0,331.7,2025-05-14,2025-05-15,24.0
2025-05-15,1679,KIOSKAPI1  API,545.0,22.708333333333332,9.0,235.07,2025-05-15,2025-05-16,24.0
2025-05-15,1681,WOLT  WOLT,29.0,1.2083333333333333,359.0,375.34,2025-05-15,2025-05-16,24.0
2025-05-16,1690,DELIVERY_HERO  DELIVERY,17.0,0.7083333333333334,371.0,289.13,2025-05-16,2025-05-17,24.0
2025-05-16,1692,KIOSKAPI1  API,647.0,26.958333333333332,7.0,257.11,2025-05-16,2025-05-17,24.0
2025-05-16,1694,WOLT  WOLT,34.0,1.4166666666666667,563.0,286.24,2025-05-16,2025-05-17,24.0
2025-05-17,1703,KIOSKAPI1  API,673.0,28.041666666666668,10.0,260.98,2025-05-17,2025-05-18,24.0
2025-05-17,1705,WOLT  WOLT,37.0,1.5416666666666667,296.0,341.77,2025-05-17,2025-05-18,24.0
2025-05-18,1715,KIOSKAPI1  API,514.0,21.416666666666668,10.0,251.63,2025-05-18,2025-05-19,24.0
2025-05-18,1717,WOLT  WOLT,41.0,1.7083333333333333,376.0,326.85,2025-05-18,2025-05-19,24.0
2025-05-19,1727,KIOSKAPI1  API,424.0,17.666666666666668,9.0,221.49,2025-05-19,2025-05-20,24.0
2025-05-19,1729,WOLT  WOLT,39.0,1.625,424.0,388.8,2025-05-19,2025-05-20,24.0
2025-05-20,1737,DELIVERY_HERO  DELIVERY,27.0,1.125,247.0,271.69,2025-05-20,2025-05-21,24.0
2025-05-20,1739,KIOSKAPI1  API,511.0,21.291666666666668,18.0,221.41,2025-05-20,2025-05-21,24.0
2025-05-20,1741,WOLT  WOLT,34.0,1.4166666666666667,629.0,324.26,2025-05-20,2025-05-21,24.0
2025-05-21,1750,DELIVERY_HERO  DELIVERY,19.0,0.7916666666666666,306.0,325.66,2025-05-21,2025-05-22,24.0
2025-05-21,1752,KIOSKAPI1  API,585.0,24.375,17.0,218.37,2025-05-21,2025-05-22,24.0
2025-05-21,1754,WOLT  WOLT,34.0,1.4166666666666667,242.0,372.51,2025-05-21,2025-05-22,24.0
2025-05-22,1763,DELIVERY_HERO  DELIVERY,17.0,0.7083333333333334,192.0,225.89,2025-05-22,2025-05-23,24.0
2025-05-22,1765,KIOSKAPI1  API,539.0,22.458333333333332,13.0,245.96,2025-05-22,2025-05-23,24.0
2025-05-22,1767,WOLT  WOLT,29.0,1.2083333333333333,194.0,354.09,2025-05-22,2025-05-23,24.0
2025-05-23,1775,DELIVERY_HERO  DELIVERY,22.0,0.9166666666666666,226.0,277.35,2025-05-23,2025-05-24,24.0
2025-05-23,1777,KIOSKAPI1  API,656.0,27.333333333333332,10.0,237.47,2025-05-23,2025-05-24,24.0
2025-05-23,1779,WOLT  WOLT,40.0,1.6666666666666667,358.0,368.64,2025-05-23,2025-05-24,24.0
2025-05-24,1789,KIOSKAPI1  API,697.0,29.041666666666668,9.0,259.92,2025-05-24,2025-05-25,24.0
2025-05-24,1791,WOLT  WOLT,47.0,1.9583333333333333,377.0,341.26,2025-05-24,2025-05-25,24.0
2025-05-25,1800,KIOSKAPI1  API,465.0,19.375,7.0,253.78,2025-05-25,2025-05-26,24.0
2025-05-25,1802,WOLT  WOLT,36.0,1.5,240.0,355.46,2025-05-25,2025-05-26,24.0
2025-05-26,1812,DELIVERY_HERO  DELIVERY,16.0,0.6666666666666666,370.0,346.09,2025-05-26,2025-05-27,24.0
2025-05-26,1814,KIOSKAPI1  API,427.0,17.791666666666668,14.0,218.04,2025-05-26,2025-05-27,24.0
2025-05-26,1816,WOLT  WOLT,31.0,1.2916666666666667,431.0,388.54,2025-05-26,2025-05-27,24.0
2025-05-27,1826,DELIVERY_HERO  DELIVERY,15.0,0.625,335.0,252.14,2025-05-27,2025-05-28,24.0
2025-05-27,1828,KIOSKAPI1  API,557.0,23.208333333333332,20.0,234.65,2025-05-27,2025-05-28,24.0
2025-05-27,1830,WOLT  WOLT,21.0,0.875,4613.0,369.05,2025-05-27,2025-05-28,24.0
2025-05-28,1840,KIOSKAPI1  API,533.0,22.208333333333332,14.0,250.76,2025-05-28,2025-05-29,24.0
2025-05-28,1842,WOLT  WOLT,32.0,1.3333333333333333,268.0,373.6,2025-05-28,2025-05-29,24.0
2025-05-29,1850,DELIVERY_HERO  DELIVERY,14.0,0.5833333333333334,283.0,288.2,2025-05-29,2025-05-30,24.0
2025-05-29,1852,KIOSKAPI1  API,675.0,28.125,14.0,234.83,2025-05-29,2025-05-30,24.0
2025-05-29,1854,WOLT  WOLT,22.0,0.9166666666666666,236.0,297.93,2025-05-29,2025-05-30,24.0
2025-05-30,1864,KIOSKAPI1  API,768.0,32.0,19.0,257.65,2025-05-30,2025-05-31,24.0
2025-05-30,1866,WOLT  WOLT,37.0,1.5416666666666667,699.0,403.31,2025-05-30,2025-05-31,24.0
2025-05-31,1874,DELIVERY_HERO  DELIVERY,21.0,0.875,495.0,372.79,2025-05-31,2025-06-01,24.0
2025-05-31,1876,KIOSKAPI1  API,761.0,31.708333333333332,16.0,274.57,2025-05-31,2025-06-01,24.0
2025-05-31,1878,WOLT  WOLT,39.0,1.625,480.0,367.45,2025-05-31,2025-06-01,24.0
2025-06-01,1887,KIOSKAPI1  API,521.0,21.708333333333332,10.0,243.07,2025-06-01,2025-06-02,24.0
2025-06-01,1889,WOLT  WOLT,31.0,1.2916666666666667,335.0,350.29,2025-06-01,2025-06-02,24.0
2025-06-02,1899,KIOSKAPI1  API,480.0,20.0,12.0,228.79,2025-06-02,2025-06-03,24.0
2025-06-03,1911,KIOSKAPI1  API,596.0,24.833333333333332,23.0,218.02,2025-06-03,2025-06-04,24.0
2025-06-03,1913,WOLT  WOLT,27.0,1.125,400.0,373.78,2025-06-03,2025-06-04,24.0
2025-06-04,1922,KIOSKAPI1  API,526.0,21.916666666666668,13.0,237.31,2025-06-04,2025-06-05,24.0
2025-06-04,1924,WOLT  WOLT,26.0,1.0833333333333333,298.0,365.83,2025-06-04,2025-06-05,24.0
2025-06-05,1933,KIOSKAPI1  API,623.0,25.958333333333332,17.0,229.71,2025-06-05,2025-06-06,24.0
2025-06-05,1935,WOLT  WOLT,24.0,1.0,251.0,313.69,2025-06-05,2025-06-06,24.0
2025-06-06,1945,DELIVERY_HERO  DELIVERY,16.0,0.6666666666666666,301.0,454.8,2025-06-06,2025-06-07,24.0
2025-06-06,1947,KIOSKAPI1  API,633.0,26.375,29.0,241.27,2025-06-06,2025-06-07,24.0
2025-06-06,1949,WOLT  WOLT,28.0,1.1666666666666667,389.0,349.39,2025-06-06,2025-06-07,24.0
2025-06-07,1957,DELIVERY_HERO  DELIVERY,16.0,0.6666666666666666,416.0,374.72,2025-06-07,2025-06-08,24.0
2025-06-07,1959,KIOSKAPI1  API,711.0,29.625,13.0,270.99,2025-06-07,2025-06-08,24.0
2025-06-07,1961,WOLT  WOLT,25.0,1.0416666666666667,378.0,374.86,2025-06-07,2025-06-08,24.0
2025-06-08,1970,KIOSKAPI1  API,634.0,26.416666666666668,11.0,271.73,2025-06-08,2025-06-09,24.0
2025-06-08,1972,WOLT  WOLT,23.0,0.9583333333333334,348.0,328.84,2025-06-08,2025-06-09,24.0
2025-06-09,1981,KIOSKAPI1  API,578.0,24.083333333333332,17.0,253.3,2025-06-09,2025-06-10,24.0
2025-06-09,1983,WOLT  WOLT,24.0,1.0,518.0,404.8,2025-06-09,2025-06-10,24.0
2025-06-10,1992,DELIVERY_HERO  DELIVERY,14.0,0.5833333333333334,334.0,344.13,2025-06-10,2025-06-11,24.0
2025-06-10,1994,KIOSKAPI1  API,578.0,24.083333333333332,13.0,221.8,2025-06-10,2025-06-11,24.0
2025-06-11,2006,KIOSKAPI1  API,401.0,16.708333333333332,9.0,231.82,2025-06-11,2025-06-12,24.0
2025-06-11,2008,WOLT  WOLT,30.0,1.25,383.0,433.01,2025-06-11,2025-06-12,24.0
2025-06-12,2017,KIOSKAPI1  API,641.0,26.708333333333332,14.0,219.55,2025-06-12,2025-06-13,24.0
2025-06-12,2019,WOLT  WOLT,28.0,1.1666666666666667,389.0,395.89,2025-06-12,2025-06-13,24.0
2025-06-13,2029,DELIVERY_HERO  DELIVERY,21.0,0.875,273.0,289.67,2025-06-13,2025-06-14,24.0
2025-06-13,2031,KIOSKAPI1  API,622.0,25.916666666666668,15.0,230.74,2025-06-13,2025-06-14,24.0
2025-06-13,2033,WOLT  WOLT,30.0,1.25,498.0,377.35,2025-06-13,2025-06-14,24.0
2025-06-14,2041,DELIVERY_HERO  DELIVERY,24.0,1.0,266.0,316.33,2025-06-14,2025-06-15,24.0
2025-06-14,2043,KIOSKAPI1  API,669.0,27.875,25.0,260.14,2025-06-14,2025-06-15,24.0
2025-06-14,2045,WOLT  WOLT,26.0,1.0833333333333333,287.0,354.33,2025-06-14,2025-06-15,24.0
2025-06-15,2053,DELIVERY_HERO  DELIVERY,18.0,0.75,370.0,350.79,2025-06-15,2025-06-16,24.0
2025-06-15,2055,KIOSKAPI1  API,480.0,20.0,13.0,275.55,2025-06-15,2025-06-16,24.0
2025-06-15,2057,WOLT  WOLT,26.0,1.0833333333333333,341.0,354.12,2025-06-15,2025-06-16,24.0
2025-06-16,2066,DELIVERY_HERO  DELIVERY,16.0,0.6666666666666666,333.0,316.69,2025-06-16,2025-06-17,24.0
2025-06-16,2068,KIOSKAPI1  API,483.0,20.125,11.0,217.55,2025-06-16,2025-06-17,24.0
2025-06-16,2070,WOLT  WOLT,29.0,1.2083333333333333,301.0,377.16,2025-06-16,2025-06-17,24.0
2025-06-17,2079,KIOSKAPI1  API,590.0,24.583333333333332,16.0,222.99,2025-06-17,2025-06-18,24.0
2025-06-18,2090,KIOSKAPI1  API,589.0,24.541666666666668,9.0,227.97,2025-06-18,2025-06-19,24.0
2025-06-18,2092,WOLT  WOLT,25.0,1.0416666666666667,364.0,384.39,2025-06-18,2025-06-19,24.0
2025-06-19,2102,KIOSKAPI1  API,581.0,24.208333333333332,7.0,217.11,2025-06-19,2025-06-20,24.0
2025-06-19,2104,WOLT  WOLT,25.0,1.0416666666666667,286.0,329.93,2025-06-19,2025-06-20,24.0
2025-06-20,2114,KIOSKAPI1  API,676.0,28.166666666666668,9.0,231.99,2025-06-20,2025-06-21,24.0
2025-06-20,2116,WOLT  WOLT,29.0,1.2083333333333333,269.0,336.48,2025-06-20,2025-06-21,24.0
2025-06-21,2126,KIOSKAPI1  API,686.0,28.583333333333332,11.0,260.29,2025-06-21,2025-06-22,24.0
2025-06-21,2128,WOLT  WOLT,22.0,0.9166666666666666,300.0,362.78,2025-06-21,2025-06-22,24.0
2025-06-22,2135,KIOSKAPI1  API,541.0,22.541666666666668,10.0,233.45,2025-06-22,2025-06-23,24.0
2025-06-22,2137,WOLT  WOLT,26.0,1.0833333333333333,512.0,305.94,2025-06-22,2025-06-23,24.0
2025-06-23,2146,DELIVERY_HERO  DELIVERY,16.0,0.6666666666666666,423.0,346.6,2025-06-23,2025-06-24,24.0
2025-06-23,2148,KIOSKAPI1  API,489.0,20.375,7.0,222.01,2025-06-23,2025-06-24,24.0
2025-06-23,2150,WOLT  WOLT,24.0,1.0,405.0,362.31,2025-06-23,2025-06-24,24.0
2025-06-24,2158,DELIVERY_HERO  DELIVERY,17.0,0.7083333333333334,223.0,316.49,2025-06-24,2025-06-25,24.0
2025-06-24,2160,KIOSKAPI1  API,494.0,20.583333333333332,11.0,218.1,2025-06-24,2025-06-25,24.0
2025-06-25,2172,KIOSKAPI1  API,525.0,21.875,9.0,223.0,2025-06-25,2025-06-26,24.0
2025-06-25,2174,WOLT  WOLT,25.0,1.0416666666666667,234.0,423.07,2025-06-25,2025-06-26,24.0
2025-06-26,2182,KIOSKAPI1  API,547.0,22.791666666666668,8.0,231.68,2025-06-26,2025-06-27,24.0
2025-06-26,2184,WOLT  WOLT,27.0,1.125,288.0,381.55,2025-06-26,2025-06-27,24.0
2025-06-27,2195,KIOSKAPI1  API,624.0,26.0,8.0,222.62,2025-06-27,2025-06-28,24.0
2025-06-27,2197,WOLT  WOLT,31.0,1.2916666666666667,671.0,357.17,2025-06-27,2025-06-28,24.0
2025-06-28,2205,DELIVERY_HERO  DELIVERY,18.0,0.75,265.0,321.43,2025-06-28,2025-06-29,24.0
2025-06-28,2207,KIOSKAPI1  API,609.0,25.375,13.0,227.51,2025-06-28,2025-06-29,24.0
2025-06-28,2209,WOLT  WOLT,30.0,1.25,300.0,348.72,2025-06-28,2025-06-29,24.0
2025-06-29,2219,KIOSKAPI1  API,518.0,21.583333333333332,9.0,264.49,2025-06-29,2025-06-30,24.0
2025-06-29,2221,WOLT  WOLT,36.0,1.5,298.0,354.41,2025-06-29,2025-06-30,24.0
2025-06-30,2231,KIOSKAPI1  API,480.0,20.0,14.0,218.89,2025-06-30,2025-07-01,24.0
2025-06-30,2233,WOLT  WOLT,19.0,0.7916666666666666,435.0,329.84,2025-06-30,2025-07-01,24.0
2025-07-01,2242,KIOSKAPI1  API,383.0,15.958333333333334,5.0,224.97,2025-07-01,2025-07-02,24.0
2025-07-01,2244,WOLT  WOLT,32.0,1.3333333333333333,173.0,315.82,2025-07-01,2025-07-02,24.0
2025-07-02,2253,KIOSKAPI1  API,515.0,21.458333333333332,16.0,235.4,2025-07-02,2025-07-03,24.0
2025-07-02,2255,WOLT  WOLT,27.0,1.125,180.0,370.67,2025-07-02,2025-07-03,24.0
2025-07-03,2263,KIOSKAPI1  API,490.0,20.416666666666668,10.0,224.82,2025-07-03,2025-07-04,24.0
2025-07-03,2265,WOLT  WOLT,27.0,1.125,256.0,402.18,2025-07-03,2025-07-04,24.0
2025-07-04,2273,DELIVERY_HERO  DELIVERY,17.0,0.7083333333333334,229.0,325.42,2025-07-04,2025-07-05,24.0
2025-07-04,2275,KIOSKAPI1  API,574.0,23.916666666666668,9.0,232.58,2025-07-04,2025-07-05,24.0
2025-07-04,2277,WOLT  WOLT,17.0,0.7083333333333334,196.0,356.46,2025-07-04,2025-07-05,24.0
2025-07-05,2285,DELIVERY_HERO  DELIVERY,17.0,0.7083333333333334,257.0,343.17,2025-07-05,2025-07-06,24.0
2025-07-05,2287,KIOSKAPI1  API,597.0,24.875,10.0,253.07,2025-07-05,2025-07-06,24.0
2025-07-05,2289,WOLT  WOLT,21.0,0.875,187.0,365.99,2025-07-05,2025-07-06,24.0
2025-07-06,2298,KIOSKAPI1  API,555.0,23.125,8.0,239.66,2025-07-06,2025-07-07,24.0
2025-07-06,2300,WOLT  WOLT,31.0,1.2916666666666667,350.0,350.66,2025-07-06,2025-07-07,24.0
2025-07-07,2308,KIOSKAPI1  API,550.0,22.916666666666668,7.0,228.04,2025-07-07,2025-07-08,24.0
2025-07-07,2310,WOLT  WOLT,38.0,1.5833333333333333,321.0,292.74,2025-07-07,2025-07-08,24.0
2025-07-08,2318,DELIVERY_HERO  DELIVERY,11.0,0.4583333333333333,346.0,428.17,2025-07-08,2025-07-09,24.0
2025-07-08,2320,KIOSKAPI1  API,490.0,20.416666666666668,6.0,233.43,2025-07-08,2025-07-09,24.0
2025-07-08,2322,WOLT  WOLT,62.0,2.5833333333333335,252.0,302.72,2025-07-08,2025-07-09,24.0
2025-07-09,2329,DELIVERY_HERO  DELIVERY,14.0,0.5833333333333334,359.0,406.19,2025-07-09,2025-07-10,24.0
2025-07-09,2331,KIOSKAPI1  API,561.0,23.375,13.0,254.38,2025-07-09,2025-07-10,24.0
2025-07-09,2333,WOLT  WOLT,68.0,2.8333333333333335,407.0,319.5,2025-07-09,2025-07-10,24.0
2025-07-10,2342,DELIVERY_HERO  DELIVERY,16.0,0.6666666666666666,583.0,334.54,2025-07-10,2025-07-11,24.0
2025-07-10,2344,KIOSKAPI1  API,547.0,22.791666666666668,11.0,227.88,2025-07-10,2025-07-11,24.0
2025-07-10,2346,WOLT  WOLT,43.0,1.7916666666666667,385.0,310.84,2025-07-10,2025-07-11,24.0
2025-07-11,2355,KIOSKAPI1  API,576.0,24.0,8.0,234.97,2025-07-11,2025-07-12,24.0
2025-07-11,2357,WOLT  WOLT,36.0,1.5,259.0,316.72,2025-07-11,2025-07-12,24.0
2025-07-12,2366,KIOSKAPI1  API,665.0,27.708333333333332,14.0,276.61,2025-07-12,2025-07-13,24.0
2025-07-12,2368,WOLT  WOLT,36.0,1.5,438.0,323.59,2025-07-12,2025-07-13,24.0
2025-07-13,2378,KIOSKAPI1  API,554.0,23.083333333333332,8.0,239.09,2025-07-13,2025-07-14,24.0
2025-07-13,2380,WOLT  WOLT,55.0,2.2916666666666665,248.0,312.6,2025-07-13,2025-07-14,24.0
2025-07-14,2390,KIOSKAPI1  API,578.0,24.083333333333332,14.0,235.8,2025-07-14,2025-07-15,24.0
2025-07-14,2392,WOLT  WOLT,55.0,2.2916666666666665,391.0,328.23,2025-07-14,2025-07-15,24.0
2025-07-15,2402,KIOSKAPI1  API,482.0,20.083333333333332,10.0,252.53,2025-07-15,2025-07-16,24.0
2025-07-15,2404,WOLT  WOLT,48.0,2.0,311.0,306.58,2025-07-15,2025-07-16,24.0
2025-07-16,2413,KIOSKAPI1  API,589.0,24.541666666666668,8.0,244.29,2025-07-16,2025-07-17,24.0
2025-07-16,2415,WOLT  WOLT,29.0,1.2083333333333333,204.0,266.16,2025-07-16,2025-07-17,24.0
2025-07-17,2423,DELIVERY_HERO  DELIVERY,15.0,0.625,169.0,300.54,2025-07-17,2025-07-18,24.0
2025-07-17,2425,KIOSKAPI1  API,560.0,23.333333333333332,8.0,246.49,2025-07-17,2025-07-18,24.0
2025-07-17,2427,WOLT  WOLT,25.0,1.0416666666666667,241.0,298.0,2025-07-17,2025-07-18,24.0
2025-07-18,2438,KIOSKAPI1  API,642.0,26.75,7.0,245.48,2025-07-18,2025-07-19,24.0
2025-07-18,2440,WOLT  WOLT,36.0,1.5,321.0,320.24,2025-07-18,2025-07-19,24.0
2025-07-19,2449,KIOSKAPI1  API,647.0,26.958333333333332,14.0,258.08,2025-07-19,2025-07-20,24.0
2025-07-19,2451,WOLT  WOLT,32.0,1.3333333333333333,349.0,301.59,2025-07-19,2025-07-20,24.0
2025-07-20,2461,KIOSKAPI1  API,569.0,23.708333333333332,8.0,251.26,2025-07-20,2025-07-21,24.0
2025-07-20,2463,WOLT  WOLT,33.0,1.375,193.0,329.06,2025-07-20,2025-07-21,24.0
2025-07-21,2473,KIOSKAPI1  API,529.0,22.041666666666668,11.0,246.52,2025-07-21,2025-07-22,24.0
2025-07-21,2475,WOLT  WOLT,27.0,1.125,262.0,335.98,2025-07-21,2025-07-22,24.0
2025-07-22,2483,KIOSKAPI1  API,512.0,21.333333333333332,8.0,263.86,2025-07-22,2025-07-23,24.0
2025-07-22,2485,WOLT  WOLT,29.0,1.2083333333333333,324.0,319.83,2025-07-22,2025-07-23,24.0
2025-07-23,2495,KIOSKAPI1  API,593.0,24.708333333333332,11.0,248.22,2025-07-23,2025-07-24,24.0
2025-07-23,2497,WOLT  WOLT,39.0,1.625,309.0,338.14,2025-07-23,2025-07-24,24.0
2025-07-24,2505,KIOSKAPI1  API,516.0,21.5,19.0,271.31,2025-07-24,2025-07-25,24.0
2025-07-24,2507,WOLT  WOLT,38.0,1.5833333333333333,266.0,368.4,2025-07-24,2025-07-25,24.0
2025-07-25,2517,KIOSKAPI1  API,605.0,25.208333333333332,7.0,241.8,2025-07-25,2025-07-26,24.0
2025-07-25,2519,WOLT  WOLT,25.0,1.0416666666666667,99.0,267.07,2025-07-25,2025-07-26,24.0
2025-07-26,2527,KIOSKAPI1  API,690.0,28.75,13.0,265.89,2025-07-26,2025-07-27,24.0
2025-07-26,2529,WOLT  WOLT,30.0,1.25,210.0,325.98,2025-07-26,2025-07-27,24.0
2025-07-27,2539,KIOSKAPI1  API,545.0,22.708333333333332,12.0,253.97,2025-07-27,2025-07-28,24.0
2025-07-27,2541,WOLT  WOLT,41.0,1.7083333333333333,278.0,418.14,2025-07-27,2025-07-28,24.0
2025-07-28,2551,KIOSKAPI1  API,535.0,22.291666666666668,7.0,254.48,2025-07-28,2025-07-29,24.0
2025-07-28,2553,WOLT  WOLT,24.0,1.0,279.0,383.3,2025-07-28,2025-07-29,24.0
2025-07-29,2563,KIOSKAPI1  API,516.0,21.5,5.0,245.15,2025-07-29,2025-07-30,24.0
2025-07-30,2575,KIOSKAPI1  API,525.0,21.875,7.0,241.96,2025-07-30,2025-07-31,24.0
2025-07-30,2577,WOLT  WOLT,25.0,1.0416666666666667,302.0,449.32,2025-07-30,2025-07-31,24.0
2025-07-31,2586,KIOSKAPI1  API,546.0,22.75,8.0,238.34,2025-07-31,2025-08-01,24.0
2025-07-31,2588,WOLT  WOLT,28.0,1.1666666666666667,367.0,426.56,2025-07-31,2025-08-01,24.0
2025-08-01,2596,DELIVERY_HERO  DELIVERY,18.0,0.75,260.0,325.0,2025-08-01,2025-08-02,24.0
2025-08-01,2598,KIOSKAPI1  API,594.0,24.75,7.0,243.92,2025-08-01,2025-08-02,24.0
2025-08-01,2600,WOLT  WOLT,19.0,0.7916666666666666,188.0,324.01,2025-08-01,2025-08-02,24.0
2025-08-02,2610,KIOSKAPI1  API,673.0,28.041666666666668,9.0,267.64,2025-08-02,2025-08-03,24.0
2025-08-02,2612,WOLT  WOLT,29.0,1.2083333333333333,295.0,326.51,2025-08-02,2025-08-03,24.0
2025-08-03,2621,KIOSKAPI1  API,551.0,22.958333333333332,9.0,272.24,2025-08-03,2025-08-04,24.0
2025-08-03,2623,WOLT  WOLT,27.0,1.125,277.0,361.57,2025-08-03,2025-08-04,24.0
2025-08-04,2634,KIOSKAPI1  API,567.0,23.625,9.0,264.57,2025-08-04,2025-08-05,24.0
2025-08-04,2636,WOLT  WOLT,19.0,0.7916666666666666,297.0,350.99,2025-08-04,2025-08-05,24.0
