datum,ID,zamestnanec,pocet_transakci,transakce_za_hod,SOS_sec,AGC,smena_zacatek,smena_konec,trvani_hodin
2025-09-10,3033,BOLT  BOLT,12.0,0.5,319.0,384.0,2025-09-10 00:00:00,2025-09-11 00:00:00,24.0
2025-09-10,3034,DELIVERY_HERO  DELIVERY,16.0,0.6666666666666666,386.0,338.11,2025-09-10 00:00:00,2025-09-11 00:00:00,24.0
2025-09-10,3036,KIOSKAPI1  API,530.0,22.083333333333332,13.0,229.88,2025-09-10 00:00:00,2025-09-11 00:00:00,24.0
2025-09-10,3037,WOLT  WOLT,4.0,0.16666666666666666,660.0,669.87,2025-09-10 00:00:00,2025-09-11 00:00:00,24.0
2025-09-11,3044,BOLT  BOLT,4.0,0.16666666666666666,199.0,197.54,2025-09-11 00:00:00,2025-09-12 00:00:00,24.0
2025-09-11,3045,DELIVERY_HERO  DELIVERY,9.0,0.375,279.0,300.0,2025-09-11 00:00:00,2025-09-12 00:00:00,24.0
2025-09-11,3047,KIOSKAPI1  API,567.0,23.625,10.0,228.41,2025-09-11 00:00:00,2025-09-12 00:00:00,24.0
2025-09-11,3049,WOLT  WOLT,20.0,0.8333333333333334,294.0,365.63,2025-09-11 00:00:00,2025-09-12 00:00:00,24.0
2025-09-12,3055,BOLT  BOLT,2.0,0.08333333333333333,799.0,500.89,2025-09-12 00:00:00,2025-09-13 00:00:00,24.0
2025-09-12,3056,DELIVERY_HERO  DELIVERY,14.0,0.5833333333333334,294.0,247.45,2025-09-12 00:00:00,2025-09-13 00:00:00,24.0
2025-09-12,3058,KIOSKAPI1  API,573.0,23.875,8.0,238.54,2025-09-12 00:00:00,2025-09-13 00:00:00,24.0
2025-09-12,3059,WOLT  WOLT,18.0,0.75,373.0,390.63,2025-09-12 00:00:00,2025-09-13 00:00:00,24.0
2025-09-13,3065,BOLT  BOLT,5.0,0.20833333333333334,360.0,627.86,2025-09-13 00:00:00,2025-09-14 00:00:00,24.0
2025-09-13,3066,DELIVERY_HERO  DELIVERY,10.0,0.4166666666666667,373.0,391.61,2025-09-13 00:00:00,2025-09-14 00:00:00,24.0
2025-09-13,3068,KIOSKAPI1  API,566.0,23.583333333333332,14.0,259.46,2025-09-13 00:00:00,2025-09-14 00:00:00,24.0
2025-09-13,3070,WOLT  WOLT,31.0,1.2916666666666667,310.0,403.43,2025-09-13 00:00:00,2025-09-14 00:00:00,24.0
2025-09-14,3076,BOLT  BOLT,20.0,0.8333333333333334,341.0,417.54,2025-09-14 00:00:00,2025-09-15 00:00:00,24.0
2025-09-14,3077,DELIVERY_HERO  DELIVERY,15.0,0.625,442.0,343.33,2025-09-14 00:00:00,2025-09-15 00:00:00,24.0
2025-09-14,3079,KIOSKAPI1  API,476.0,19.833333333333332,14.0,239.48,2025-09-14 00:00:00,2025-09-15 00:00:00,24.0
2025-09-14,3081,WOLT  WOLT,30.0,1.25,285.0,394.14,2025-09-14 00:00:00,2025-09-15 00:00:00,24.0
2025-09-15,3087,BOLT  BOLT,3.0,0.125,242.0,299.11,2025-09-15 00:00:00,2025-09-16 00:00:00,24.0
2025-09-15,3088,DELIVERY_HERO  DELIVERY,12.0,0.5,213.0,294.94,2025-09-15 00:00:00,2025-09-16 00:00:00,24.0
2025-09-15,3090,KIOSKAPI1  API,419.0,17.458333333333332,8.0,219.62,2025-09-15 00:00:00,2025-09-16 00:00:00,24.0
2025-09-15,3092,WOLT  WOLT,32.0,1.3333333333333333,301.0,368.16,2025-09-15 00:00:00,2025-09-16 00:00:00,24.0
2025-09-16,3097,BOLT  BOLT,6.0,0.25,234.0,346.28,2025-09-16 00:00:00,2025-09-17 00:00:00,24.0
2025-09-16,3098,DELIVERY_HERO  DELIVERY,9.0,0.375,4450.0,337.1,2025-09-16 00:00:00,2025-09-17 00:00:00,24.0
2025-09-16,3100,KIOSKAPI1  API,443.0,18.458333333333332,16.0,220.91,2025-09-16 00:00:00,2025-09-17 00:00:00,24.0
2025-09-16,3102,WOLT  WOLT,18.0,0.75,2108.0,273.02,2025-09-16 00:00:00,2025-09-17 00:00:00,24.0
2025-09-17,3108,BOLT  BOLT,7.0,0.2916666666666667,416.0,524.23,2025-09-17 00:00:00,2025-09-18 00:00:00,24.0
2025-09-17,3109,DELIVERY_HERO  DELIVERY,9.0,0.375,200.0,304.37,2025-09-17 00:00:00,2025-09-18 00:00:00,24.0
2025-09-17,3111,KIOSKAPI1  API,560.0,23.333333333333332,12.0,233.21,2025-09-17 00:00:00,2025-09-18 00:00:00,24.0
2025-09-17,3113,WOLT  WOLT,30.0,1.25,207.0,352.05,2025-09-17 00:00:00,2025-09-18 00:00:00,24.0
2025-09-18,3118,BOLT  BOLT,7.0,0.2916666666666667,161.0,274.36,2025-09-18 00:00:00,2025-09-19 00:00:00,24.0
2025-09-18,3119,DELIVERY_HERO  DELIVERY,12.0,0.5,185.0,331.77,2025-09-18 00:00:00,2025-09-19 00:00:00,24.0
2025-09-18,3121,KIOSKAPI1  API,622.0,25.916666666666668,8.0,224.21,2025-09-18 00:00:00,2025-09-19 00:00:00,24.0
2025-09-18,3123,WOLT  WOLT,27.0,1.125,198.0,378.94,2025-09-18 00:00:00,2025-09-19 00:00:00,24.0
2025-09-19,3129,BOLT  BOLT,12.0,0.5,348.0,383.85,2025-09-19 00:00:00,2025-09-20 00:00:00,24.0
2025-09-19,3130,DELIVERY_HERO  DELIVERY,14.0,0.5833333333333334,286.0,473.85,2025-09-19 00:00:00,2025-09-20 00:00:00,24.0
2025-09-19,3132,KIOSKAPI1  API,627.0,26.125,6.0,223.86,2025-09-19 00:00:00,2025-09-20 00:00:00,24.0
2025-09-19,3134,WOLT  WOLT,26.0,1.0833333333333333,266.0,339.66,2025-09-19 00:00:00,2025-09-20 00:00:00,24.0
2025-09-20,3140,BOLT  BOLT,14.0,0.5833333333333334,314.0,273.92,2025-09-20 00:00:00,2025-09-21 00:00:00,24.0
2025-09-20,3141,DELIVERY_HERO  DELIVERY,10.0,0.4166666666666667,391.0,336.25,2025-09-20 00:00:00,2025-09-21 00:00:00,24.0
2025-09-20,3143,KIOSKAPI1  API,634.0,26.416666666666668,11.0,233.3,2025-09-20 00:00:00,2025-09-21 00:00:00,24.0
2025-09-20,3144,WOLT  WOLT,20.0,0.8333333333333334,330.0,381.03,2025-09-20 00:00:00,2025-09-21 00:00:00,24.0
2025-09-21,3150,BOLT  BOLT,8.0,0.3333333333333333,302.0,338.39,2025-09-21 00:00:00,2025-09-22 00:00:00,24.0
2025-09-21,3151,DELIVERY_HERO  DELIVERY,10.0,0.4166666666666667,256.0,325.36,2025-09-21 00:00:00,2025-09-22 00:00:00,24.0
2025-09-21,3153,KIOSKAPI1  API,538.0,22.416666666666668,8.0,252.1,2025-09-21 00:00:00,2025-09-22 00:00:00,24.0
2025-09-21,3154,WOLT  WOLT,17.0,0.7083333333333334,333.0,362.82,2025-09-21 00:00:00,2025-09-22 00:00:00,24.0
2025-09-22,3160,BOLT  BOLT,10.0,0.4166666666666667,242.0,390.63,2025-09-22 00:00:00,2025-09-23 00:00:00,24.0
2025-09-22,3162,DELIVERY_HERO  DELIVERY,18.0,0.75,240.0,283.38,2025-09-22 00:00:00,2025-09-23 00:00:00,24.0
2025-09-22,3164,KIOSKAPI1  API,392.0,16.333333333333332,20.0,235.66,2025-09-22 00:00:00,2025-09-23 00:00:00,24.0
2025-09-22,3165,WOLT  WOLT,17.0,0.7083333333333334,286.0,396.9,2025-09-22 00:00:00,2025-09-23 00:00:00,24.0
2025-09-23,3170,BOLT  BOLT,2.0,0.08333333333333333,14628.0,336.61,2025-09-23 00:00:00,2025-09-24 00:00:00,24.0
2025-09-23,3171,DELIVERY_HERO  DELIVERY,10.0,0.4166666666666667,229.0,257.68,2025-09-23 00:00:00,2025-09-24 00:00:00,24.0
2025-09-23,3173,KIOSKAPI1  API,459.0,19.125,16.0,223.22,2025-09-23 00:00:00,2025-09-24 00:00:00,24.0
2025-09-23,3175,WOLT  WOLT,24.0,1.0,178.0,330.95,2025-09-23 00:00:00,2025-09-24 00:00:00,24.0
2025-09-24,3181,BOLT  BOLT,5.0,0.20833333333333334,334.0,587.86,2025-09-24 00:00:00,2025-09-25 00:00:00,24.0
2025-09-24,3183,DELIVERY_HERO  DELIVERY,17.0,0.7083333333333334,203.0,309.93,2025-09-24 00:00:00,2025-09-25 00:00:00,24.0
2025-09-24,3185,KIOSKAPI1  API,534.0,22.25,19.0,222.71,2025-09-24 00:00:00,2025-09-25 00:00:00,24.0
2025-09-24,3187,WOLT  WOLT,36.0,1.5,279.0,367.36,2025-09-24 00:00:00,2025-09-25 00:00:00,24.0
2025-09-25,3192,BOLT  BOLT,10.0,0.4166666666666667,305.0,514.02,2025-09-25 00:00:00,2025-09-26 00:00:00,24.0
2025-09-25,3194,DELIVERY_HERO  DELIVERY,21.0,0.875,379.0,383.8,2025-09-25 00:00:00,2025-09-26 00:00:00,24.0
2025-09-25,3196,KIOSKAPI1  API,568.0,23.666666666666668,13.0,236.25,2025-09-25 00:00:00,2025-09-26 00:00:00,24.0
2025-09-25,3198,WOLT  WOLT,18.0,0.75,285.0,359.28,2025-09-25 00:00:00,2025-09-26 00:00:00,24.0
2025-09-26,3204,BOLT  BOLT,4.0,0.16666666666666666,295.0,334.15,2025-09-26 00:00:00,2025-09-27 00:00:00,24.0
2025-09-26,3205,DELIVERY_HERO  DELIVERY,12.0,0.5,206.0,306.55,2025-09-26 00:00:00,2025-09-27 00:00:00,24.0
2025-09-26,3207,KIOSKAPI1  API,619.0,25.791666666666668,10.0,229.92,2025-09-26 00:00:00,2025-09-27 00:00:00,24.0
2025-09-26,3209,WOLT  WOLT,23.0,0.9583333333333334,285.0,356.25,2025-09-26 00:00:00,2025-09-27 00:00:00,24.0
2025-09-27,3214,BOLT  BOLT,4.0,0.16666666666666666,439.0,415.63,2025-09-27 00:00:00,2025-09-28 00:00:00,24.0
2025-09-27,3216,DELIVERY_HERO  DELIVERY,16.0,0.6666666666666666,290.0,282.59,2025-09-27 00:00:00,2025-09-28 00:00:00,24.0
2025-09-27,3218,KIOSKAPI1  API,642.0,26.75,15.0,240.89,2025-09-27 00:00:00,2025-09-28 00:00:00,24.0
2025-09-27,3220,WOLT  WOLT,41.0,1.7083333333333333,316.0,354.27,2025-09-27 00:00:00,2025-09-28 00:00:00,24.0
2025-09-28,3227,BOLT  BOLT,2.0,0.08333333333333333,5437.0,407.14,2025-09-28 00:00:00,2025-09-29 00:00:00,24.0
2025-09-28,3228,DELIVERY_HERO  DELIVERY,13.0,0.5416666666666666,279.0,278.02,2025-09-28 00:00:00,2025-09-29 00:00:00,24.0
2025-09-28,3230,KIOSKAPI1  API,549.0,22.875,14.0,237.35,2025-09-28 00:00:00,2025-09-29 00:00:00,24.0
2025-09-28,3232,WOLT  WOLT,27.0,1.125,327.0,472.22,2025-09-28 00:00:00,2025-09-29 00:00:00,24.0
2025-09-29,3238,BOLT  BOLT,10.0,0.4166666666666667,318.0,336.61,2025-09-29 00:00:00,2025-09-30 00:00:00,24.0
2025-09-29,3240,DELIVERY_HERO  DELIVERY,17.0,0.7083333333333334,420.0,298.21,2025-09-29 00:00:00,2025-09-30 00:00:00,24.0
2025-09-29,3242,KIOSKAPI1  API,433.0,18.041666666666668,10.0,227.35,2025-09-29 00:00:00,2025-09-30 00:00:00,24.0
2025-09-29,3244,WOLT  WOLT,24.0,1.0,354.0,311.61,2025-09-29 00:00:00,2025-09-30 00:00:00,24.0
2025-09-30,3250,BOLT  BOLT,3.0,0.125,219.0,262.2,2025-09-30 00:00:00,2025-10-01 00:00:00,24.0
2025-09-30,3251,DELIVERY_HERO  DELIVERY,8.0,0.3333333333333333,325.0,441.52,2025-09-30 00:00:00,2025-10-01 00:00:00,24.0
2025-09-30,3253,KIOSKAPI1  API,382.0,15.916666666666666,12.0,221.4,2025-09-30 00:00:00,2025-10-01 00:00:00,24.0
2025-09-30,3254,WOLT  WOLT,13.0,0.5416666666666666,321.0,397.46,2025-09-30 00:00:00,2025-10-01 00:00:00,24.0
2025-10-01,3260,BOLT  BOLT,8.0,0.3333333333333333,239.0,443.19,2025-10-01 00:00:00,2025-10-02 00:00:00,24.0
2025-10-01,3261,DELIVERY_HERO  DELIVERY,9.0,0.375,404.0,238.0,2025-10-01 00:00:00,2025-10-02 00:00:00,24.0
2025-10-01,3263,KIOSKAPI1  API,471.0,19.625,8.0,211.44,2025-10-01 00:00:00,2025-10-02 00:00:00,24.0
2025-10-01,3265,WOLT  WOLT,23.0,0.9583333333333334,193.0,325.39,2025-10-01 00:00:00,2025-10-02 00:00:00,24.0
2025-10-02,3271,BOLT  BOLT,5.0,0.20833333333333334,257.0,292.32,2025-10-02 00:00:00,2025-10-03 00:00:00,24.0
2025-10-02,3272,DELIVERY_HERO  DELIVERY,11.0,0.4583333333333333,257.0,278.0,2025-10-02 00:00:00,2025-10-03 00:00:00,24.0
2025-10-02,3274,KIOSKAPI1  API,498.0,20.75,8.0,248.62,2025-10-02 00:00:00,2025-10-03 00:00:00,24.0
2025-10-02,3276,WOLT  WOLT,20.0,0.8333333333333334,202.0,447.05,2025-10-02 00:00:00,2025-10-03 00:00:00,24.0
2025-10-03,3282,BOLT  BOLT,2.0,0.08333333333333333,409.0,350.89,2025-10-03 00:00:00,2025-10-04 00:00:00,24.0
2025-10-03,3283,DELIVERY_HERO  DELIVERY,14.0,0.5833333333333334,371.0,305.04,2025-10-03 00:00:00,2025-10-04 00:00:00,24.0
2025-10-03,3285,KIOSKAPI1  API,625.0,26.041666666666668,10.0,248.55,2025-10-03 00:00:00,2025-10-04 00:00:00,24.0
2025-10-03,3287,WOLT  WOLT,23.0,0.9583333333333334,372.0,382.45,2025-10-03 00:00:00,2025-10-04 00:00:00,24.0
2025-10-04,3291,BOLT  BOLT,6.0,0.25,463.0,519.64,2025-10-04 00:00:00,2025-10-05 00:00:00,24.0
2025-10-04,3292,DELIVERY_HERO  DELIVERY,11.0,0.4583333333333333,373.0,373.86,2025-10-04 00:00:00,2025-10-05 00:00:00,24.0
2025-10-04,3294,KIOSKAPI1  API,632.0,26.333333333333332,9.0,265.32,2025-10-04 00:00:00,2025-10-05 00:00:00,24.0
2025-10-04,3296,WOLT  WOLT,33.0,1.375,412.0,346.05,2025-10-04 00:00:00,2025-10-05 00:00:00,24.0
2025-10-05,3301,BOLT  BOLT,3.0,0.125,288.0,596.13,2025-10-05 00:00:00,2025-10-06 00:00:00,24.0
2025-10-05,3303,DELIVERY_HERO  DELIVERY,15.0,0.625,329.0,412.44,2025-10-05 00:00:00,2025-10-06 00:00:00,24.0
2025-10-05,3305,KIOSKAPI1  API,396.0,16.5,11.0,248.73,2025-10-05 00:00:00,2025-10-06 00:00:00,24.0
2025-10-05,3307,WOLT  WOLT,28.0,1.1666666666666667,241.0,325.19,2025-10-05 00:00:00,2025-10-06 00:00:00,24.0
2025-10-06,3312,BOLT  BOLT,6.0,0.25,332.0,461.16,2025-10-06 00:00:00,2025-10-07 00:00:00,24.0
2025-10-06,3313,DELIVERY_HERO  DELIVERY,14.0,0.5833333333333334,217.0,400.64,2025-10-06 00:00:00,2025-10-07 00:00:00,24.0
2025-10-06,3315,KIOSKAPI1  API,377.0,15.708333333333334,9.0,226.28,2025-10-06 00:00:00,2025-10-07 00:00:00,24.0
2025-10-06,3317,WOLT  WOLT,38.0,1.5833333333333333,251.0,425.78,2025-10-06 00:00:00,2025-10-07 00:00:00,24.0
2025-10-07,3324,BOLT  BOLT,9.0,0.375,572.0,368.25,2025-10-07 00:00:00,2025-10-08 00:00:00,24.0
2025-10-07,3325,DELIVERY_HERO  DELIVERY,8.0,0.3333333333333333,160.0,295.42,2025-10-07 00:00:00,2025-10-08 00:00:00,24.0
2025-10-07,3327,KIOSKAPI1  API,461.0,19.208333333333332,11.0,219.11,2025-10-07 00:00:00,2025-10-08 00:00:00,24.0
2025-10-07,3329,WOLT  WOLT,35.0,1.4583333333333333,305.0,358.95,2025-10-07 00:00:00,2025-10-08 00:00:00,24.0
2025-10-08,3336,BOLT  BOLT,3.0,0.125,353.0,288.1,2025-10-08 00:00:00,2025-10-09 00:00:00,24.0
2025-10-08,3337,DELIVERY_HERO  DELIVERY,8.0,0.3333333333333333,440.0,291.96,2025-10-08 00:00:00,2025-10-09 00:00:00,24.0
2025-10-08,3339,KIOSKAPI1  API,584.0,24.333333333333332,9.0,219.5,2025-10-08 00:00:00,2025-10-09 00:00:00,24.0
2025-10-08,3341,WOLT  WOLT,32.0,1.3333333333333333,388.0,430.52,2025-10-08 00:00:00,2025-10-09 00:00:00,24.0
2025-10-09,3347,BOLT  BOLT,4.0,0.16666666666666666,221.0,945.98,2025-10-09 00:00:00,2025-10-10 00:00:00,24.0
2025-10-09,3348,DELIVERY_HERO  DELIVERY,14.0,0.5833333333333334,227.0,371.43,2025-10-09 00:00:00,2025-10-10 00:00:00,24.0
2025-10-09,3350,KIOSKAPI1  API,589.0,24.541666666666668,12.0,247.3,2025-10-09 00:00:00,2025-10-10 00:00:00,24.0
2025-10-09,3352,WOLT  WOLT,37.0,1.5416666666666667,329.0,465.66,2025-10-09 00:00:00,2025-10-10 00:00:00,24.0
2025-10-10,3358,BOLT  BOLT,7.0,0.2916666666666667,198.0,508.67,2025-10-10 00:00:00,2025-10-11 00:00:00,24.0
2025-10-10,3359,DELIVERY_HERO  DELIVERY,11.0,0.4583333333333333,248.0,326.22,2025-10-10 00:00:00,2025-10-11 00:00:00,24.0
2025-10-10,3361,KIOSKAPI1  API,588.0,24.5,11.0,241.63,2025-10-10 00:00:00,2025-10-11 00:00:00,24.0
2025-10-10,3363,WOLT  WOLT,31.0,1.2916666666666667,385.0,396.63,2025-10-10 00:00:00,2025-10-11 00:00:00,24.0
2025-10-11,3370,BOLT  BOLT,3.0,0.125,416.0,483.63,2025-10-11 00:00:00,2025-10-12 00:00:00,24.0
2025-10-11,3371,DELIVERY_HERO  DELIVERY,13.0,0.5416666666666666,269.0,340.93,2025-10-11 00:00:00,2025-10-12 00:00:00,24.0
2025-10-11,3373,KIOSKAPI1  API,712.0,29.666666666666668,13.0,270.91,2025-10-11 00:00:00,2025-10-12 00:00:00,24.0
2025-10-11,3375,WOLT  WOLT,27.0,1.125,383.0,347.06,2025-10-11 00:00:00,2025-10-12 00:00:00,24.0
2025-10-12,3380,BOLT  BOLT,7.0,0.2916666666666667,356.0,340.05,2025-10-12 00:00:00,2025-10-13 00:00:00,24.0
2025-10-12,3382,DELIVERY_HERO  DELIVERY,13.0,0.5416666666666666,279.0,354.4,2025-10-12 00:00:00,2025-10-13 00:00:00,24.0
2025-10-12,3384,KIOSKAPI1  API,539.0,22.458333333333332,11.0,259.77,2025-10-12 00:00:00,2025-10-13 00:00:00,24.0
2025-10-12,3386,WOLT  WOLT,31.0,1.2916666666666667,333.0,336.32,2025-10-12 00:00:00,2025-10-13 00:00:00,24.0
2025-10-13,3392,BOLT  BOLT,9.0,0.375,442.0,381.85,2025-10-13 00:00:00,2025-10-14 00:00:00,24.0
2025-10-13,3393,DELIVERY_HERO  DELIVERY,11.0,0.4583333333333333,311.0,289.53,2025-10-13 00:00:00,2025-10-14 00:00:00,24.0
2025-10-13,3395,KIOSKAPI1  API,556.0,23.166666666666668,19.0,244.82,2025-10-13 00:00:00,2025-10-14 00:00:00,24.0
2025-10-13,3397,WOLT  WOLT,30.0,1.25,345.0,389.79,2025-10-13 00:00:00,2025-10-14 00:00:00,24.0
2025-10-14,3403,BOLT  BOLT,8.0,0.3333333333333333,118.0,313.62,2025-10-14 00:00:00,2025-10-15 00:00:00,24.0
2025-10-14,3404,DELIVERY_HERO  DELIVERY,13.0,0.5416666666666666,171.0,307.35,2025-10-14 00:00:00,2025-10-15 00:00:00,24.0
2025-10-14,3406,KIOSKAPI1  API,500.0,20.833333333333332,27.0,247.36,2025-10-14 00:00:00,2025-10-15 00:00:00,24.0
2025-10-14,3408,WOLT  WOLT,44.0,1.8333333333333333,262.0,415.12,2025-10-14 00:00:00,2025-10-15 00:00:00,24.0
2025-10-15,3415,BOLT  BOLT,9.0,0.375,87.0,353.47,2025-10-15 00:00:00,2025-10-16 00:00:00,24.0
2025-10-15,3416,DELIVERY_HERO  DELIVERY,14.0,0.5833333333333334,264.0,267.22,2025-10-15 00:00:00,2025-10-16 00:00:00,24.0
2025-10-15,3418,KIOSKAPI1  API,508.0,21.166666666666668,9.0,243.05,2025-10-15 00:00:00,2025-10-16 00:00:00,24.0
2025-10-15,3420,WOLT  WOLT,34.0,1.4166666666666667,182.0,376.08,2025-10-15 00:00:00,2025-10-16 00:00:00,24.0
2025-10-16,3425,BOLT  BOLT,5.0,0.20833333333333334,274.0,413.21,2025-10-16 00:00:00,2025-10-17 00:00:00,24.0
2025-10-16,3427,DELIVERY_HERO  DELIVERY,16.0,0.6666666666666666,284.0,339.29,2025-10-16 00:00:00,2025-10-17 00:00:00,24.0
2025-10-16,3429,KIOSKAPI1  API,701.0,29.208333333333332,8.0,235.38,2025-10-16 00:00:00,2025-10-17 00:00:00,24.0
2025-10-16,3431,WOLT  WOLT,31.0,1.2916666666666667,209.0,306.8,2025-10-16 00:00:00,2025-10-17 00:00:00,24.0
2025-10-17,3438,BOLT  BOLT,8.0,0.3333333333333333,172.0,320.87,2025-10-17 00:00:00,2025-10-18 00:00:00,24.0
2025-10-17,3440,DELIVERY_HERO  DELIVERY,17.0,0.7083333333333334,144.0,346.11,2025-10-17 00:00:00,2025-10-18 00:00:00,24.0
2025-10-17,3442,KIOSKAPI1  API,754.0,31.416666666666668,9.0,243.62,2025-10-17 00:00:00,2025-10-18 00:00:00,24.0
2025-10-17,3444,WOLT  WOLT,30.0,1.25,284.0,391.9,2025-10-17 00:00:00,2025-10-18 00:00:00,24.0
2025-10-18,3450,BOLT  BOLT,13.0,0.5416666666666666,534.0,562.84,2025-10-18 00:00:00,2025-10-19 00:00:00,24.0
2025-10-18,3452,DELIVERY_HERO  DELIVERY,18.0,0.75,227.0,369.2,2025-10-18 00:00:00,2025-10-19 00:00:00,24.0
2025-10-18,3454,KIOSKAPI1  API,822.0,34.25,12.0,265.31,2025-10-18 00:00:00,2025-10-19 00:00:00,24.0
2025-10-18,3456,WOLT  WOLT,38.0,1.5833333333333333,393.0,428.31,2025-10-18 00:00:00,2025-10-19 00:00:00,24.0
2025-10-19,3462,BOLT  BOLT,10.0,0.4166666666666667,226.0,400.18,2025-10-19 00:00:00,2025-10-20 00:00:00,24.0
2025-10-19,3464,DELIVERY_HERO  DELIVERY,19.0,0.7916666666666666,126.0,272.98,2025-10-19 00:00:00,2025-10-20 00:00:00,24.0
2025-10-19,3466,KIOSKAPI1  API,618.0,25.75,10.0,248.76,2025-10-19 00:00:00,2025-10-20 00:00:00,24.0
2025-10-19,3468,WOLT  WOLT,32.0,1.3333333333333333,234.0,354.66,2025-10-19 00:00:00,2025-10-20 00:00:00,24.0
2025-10-20,3473,BOLT  BOLT,6.0,0.25,148.0,207.74,2025-10-20 00:00:00,2025-10-21 00:00:00,24.0
2025-10-20,3475,DELIVERY_HERO  DELIVERY,19.0,0.7916666666666666,136.0,331.2,2025-10-20 00:00:00,2025-10-21 00:00:00,24.0
2025-10-20,3477,KIOSKAPI1  API,463.0,19.291666666666668,10.0,230.9,2025-10-20 00:00:00,2025-10-21 00:00:00,24.0
2025-10-20,3479,WOLT  WOLT,37.0,1.5416666666666667,195.0,387.38,2025-10-20 00:00:00,2025-10-21 00:00:00,24.0
2025-10-21,3482,BOLT  BOLT,3.0,0.125,359.0,413.39,2025-10-21 00:00:00,2025-10-22 00:00:00,24.0
2025-10-21,3483,DELIVERY_HERO  DELIVERY,6.0,0.25,206.0,328.13,2025-10-21 00:00:00,2025-10-22 00:00:00,24.0
2025-10-21,3485,KIOSKAPI1  API,276.0,11.5,8.0,224.94,2025-10-21 00:00:00,2025-10-22 00:00:00,24.0
2025-10-21,3487,WOLT  WOLT,24.0,1.0,2529.0,347.25,2025-10-21 00:00:00,2025-10-22 00:00:00,24.0
2025-10-22,3494,BOLT  BOLT,3.0,0.125,164.0,253.27,2025-10-22 00:00:00,2025-10-23 00:00:00,24.0
2025-10-22,3495,DELIVERY_HERO  DELIVERY,9.0,0.375,818.0,377.28,2025-10-22 00:00:00,2025-10-23 00:00:00,24.0
2025-10-22,3497,KIOSKAPI1  API,495.0,20.625,14.0,233.77,2025-10-22 00:00:00,2025-10-23 00:00:00,24.0
2025-10-22,3499,WOLT  WOLT,31.0,1.2916666666666667,185.0,357.17,2025-10-22 00:00:00,2025-10-23 00:00:00,24.0
2025-10-23,3505,BOLT  BOLT,1.0,0.041666666666666664,716.0,324.11,2025-10-23 00:00:00,2025-10-24 00:00:00,24.0
2025-10-23,3506,DELIVERY_HERO  DELIVERY,8.0,0.3333333333333333,269.0,402.12,2025-10-23 00:00:00,2025-10-24 00:00:00,24.0
2025-10-23,3508,KIOSKAPI1  API,538.0,22.416666666666668,8.0,236.68,2025-10-23 00:00:00,2025-10-24 00:00:00,24.0
2025-10-23,3510,WOLT  WOLT,35.0,1.4583333333333333,194.0,324.59,2025-10-23 00:00:00,2025-10-24 00:00:00,24.0
2025-10-24,3517,BOLT  BOLT,6.0,0.25,542.0,281.99,2025-10-24 00:00:00,2025-10-25 00:00:00,24.0
2025-10-24,3518,DELIVERY_HERO  DELIVERY,6.0,0.25,159.0,274.85,2025-10-24 00:00:00,2025-10-25 00:00:00,24.0
2025-10-24,3520,KIOSKAPI1  API,601.0,25.041666666666668,10.0,252.55,2025-10-24 00:00:00,2025-10-25 00:00:00,24.0
2025-10-24,3521,WOLT  WOLT,13.0,0.5416666666666666,316.0,289.97,2025-10-24 00:00:00,2025-10-25 00:00:00,24.0
2025-10-25,3527,BOLT  BOLT,6.0,0.25,287.0,507.74,2025-10-25 00:00:00,2025-10-26 00:00:00,24.0
2025-10-25,3528,DELIVERY_HERO  DELIVERY,11.0,0.4583333333333333,238.0,281.57,2025-10-25 00:00:00,2025-10-26 00:00:00,24.0
2025-10-25,3530,KIOSKAPI1  API,691.0,28.791666666666668,13.0,272.09,2025-10-25 00:00:00,2025-10-26 00:00:00,24.0
2025-10-25,3532,WOLT  WOLT,35.0,1.4583333333333333,114.0,366.12,2025-10-25 00:00:00,2025-10-26 00:00:00,24.0
2025-10-26,3537,BOLT  BOLT,4.0,0.16666666666666666,155.0,502.46,2025-10-26 00:00:00,2025-10-27 00:00:00,24.0
2025-10-26,3539,DELIVERY_HERO  DELIVERY,16.0,0.6666666666666666,164.0,361.44,2025-10-26 00:00:00,2025-10-27 00:00:00,24.0
2025-10-26,3541,KIOSKAPI1  API,566.0,23.583333333333332,17.0,279.93,2025-10-26 00:00:00,2025-10-27 00:00:00,24.0
2025-10-26,3543,WOLT  WOLT,47.0,1.9583333333333333,220.0,377.79,2025-10-26 00:00:00,2025-10-27 00:00:00,24.0
2025-10-27,3550,BOLT  BOLT,20.0,0.8333333333333334,243.0,340.18,2025-10-27 00:00:00,2025-10-28 00:00:00,24.0
2025-10-27,3552,DELIVERY_HERO  DELIVERY,16.0,0.6666666666666666,274.0,325.33,2025-10-27 00:00:00,2025-10-28 00:00:00,24.0
2025-10-27,3554,KIOSKAPI1  API,574.0,23.916666666666668,11.0,253.23,2025-10-27 00:00:00,2025-10-28 00:00:00,24.0
2025-10-27,3556,WOLT  WOLT,52.0,2.1666666666666665,246.0,359.44,2025-10-27 00:00:00,2025-10-28 00:00:00,24.0
2025-10-28,3562,BOLT  BOLT,7.0,0.2916666666666667,177.0,401.15,2025-10-28 00:00:00,2025-10-29 00:00:00,24.0
2025-10-28,3563,DELIVERY_HERO  DELIVERY,9.0,0.375,183.0,233.53,2025-10-28 00:00:00,2025-10-29 00:00:00,24.0
